"enrollee_id","target"
25673,0
14086,0
17945,0
19438,0
18164,0
5467,0
31076,0
17995,0
20248,0
16159,0
26824,0
4442,0
32313,0
10743,0
29640,0
28907,0
495,0
293,0
26402,0
31579,0
23633,0
22616,0
900,0
12076,0
31334,0
21512,0
27739,0
28929,0
32823,0
32957,0
26244,0
4165,0
3458,0
4688,0
29947,0
18280,0
16940,0
1913,0
27781,0
32704,0
6595,0
4793,0
19453,0
26208,0
31831,0
22251,0
26272,0
4700,0
20623,0
3459,0
6592,0
4892,0
24843,0
32326,0
19031,0
20780,0
14935,0
32443,0
28539,0
10524,0
17108,0
8876,0
15446,0
8650,0
7157,0
29029,0
10679,0
11930,0
7665,0
18582,0
24488,0
26837,0
32178,0
9287,0
25043,0
9467,0
31475,0
7732,0
15848,0
21321,0
7895,0
6120,0
30707,0
716,0
14989,0
10858,0
4881,0
26072,0
23769,0
20692,0
17354,0
11088,0
12118,0
4242,0
30925,0
31489,0
4767,0
33101,0
8663,0
20998,0
9986,0
30441,0
6493,0
31949,0
15202,0
4392,0
27546,0
25709,0
1787,0
16982,0
5726,0
31897,0
32548,0
14047,0
26955,0
25466,0
18678,0
19062,0
26814,0
26166,0
5247,0
20801,0
4778,0
9236,0
9647,0
6123,0
17105,0
12675,0
22003,0
14289,0
33312,0
7483,0
8436,0
23194,0
12799,0
31497,0
11318,0
8393,0
16668,0
19378,0
28780,0
25531,0
8295,0
8623,0
32893,0
21384,0
26134,0
31678,0
30156,0
30812,0
28918,0
3777,0
13091,0
24262,0
19041,0
32852,0
2386,0
1872,0
31901,0
1528,0
25459,0
5214,0
2839,0
2770,0
8984,0
4499,0
19368,0
17676,0
13304,0
22016,0
5335,0
9146,0
27469,0
12469,0
23169,0
26205,0
17792,0
4740,0
17135,0
28273,0
21218,0
27505,0
25537,0
9402,0
31752,0
16949,0
2533,0
33022,0
26649,0
26633,0
19206,0
8960,0
32904,0
14306,0
5844,0
8064,0
10283,0
12583,0
22877,0
32128,0
1557,0
14825,0
22377,0
4483,0
16634,0
19038,0
32666,0
23510,0
29899,0
10836,0
4043,0
13022,0
9555,0
958,0
31800,0
31368,0
9846,0
31931,0
12537,0
10020,0
20081,0
20539,0
5982,0
13112,0
29814,0
28522,0
27753,0
24142,0
18500,0
31294,0
11549,0
11847,0
1725,0
9723,0
23369,0
596,0
24282,0
21148,0
11954,0
12415,0
17030,0
28389,0
32247,0
273,0
26406,0
29773,0
17714,0
23649,0
15344,0
6119,0
28790,0
17830,0
9386,0
19965,0
23569,0
20848,0
955,0
11665,0
22240,0
28919,0
15600,0
3537,0
8097,0
21184,0
9891,0
25438,0
7294,0
17312,0
28986,0
32166,0
7396,0
23511,0
31205,0
25358,0
29532,0
18025,0
19369,0
9346,0
15906,0
1243,0
24222,0
13681,0
31046,0
5268,0
13676,0
11366,0
17613,0
28785,0
257,0
31712,0
27052,0
959,0
6594,0
27962,0
22781,0
1479,0
22907,0
9762,0
6307,0
14059,0
27068,0
9536,0
16600,0
21111,0
12776,0
32109,0
2705,0
2755,0
11961,0
31946,0
19901,0
15374,0
2841,0
8591,0
12895,0
7467,0
328,0
2382,0
28809,0
17011,0
21639,0
18636,0
5315,0
15583,0
11419,0
21722,0
25566,0
6030,0
9626,0
10317,0
11969,0
4147,0
22440,0
28722,0
19574,0
13614,0
7190,0
3501,0
10454,0
12424,0
6481,0
15559,0
3826,0
5946,0
29857,0
6187,0
11382,0
29702,0
2114,0
25380,0
10220,0
8718,0
32613,0
24046,0
12794,0
31488,0
31817,0
13038,0
27195,0
1896,0
32560,0
16452,0
15188,0
10786,0
6446,0
15735,0
11299,0
9373,0
5811,0
2410,0
30806,0
31954,0
19275,0
2769,0
18900,0
17206,0
24305,0
6719,0
18907,0
5711,0
12133,0
4221,0
30752,0
32997,0
10838,0
12226,0
30164,0
26264,0
17497,0
9339,0
19205,0
14707,0
28774,0
31938,0
29851,0
1834,0
9624,0
7569,0
30923,0
27461,0
11892,0
24411,0
25961,0
21414,0
14312,0
1659,0
16925,0
17849,0
22235,0
6700,0
21711,0
12325,0
12621,0
977,0
4622,0
891,0
20015,0
11941,0
10764,0
4192,0
26616,0
23419,0
3536,0
1156,0
6079,0
30444,0
19215,0
23684,0
657,0
22465,0
18751,0
15228,0
25429,0
4675,0
3506,0
20617,0
22130,0
6194,0
10271,0
15490,0
23615,0
14762,0
27470,0
3849,0
22147,0
25201,0
8772,0
5450,0
30160,0
13796,0
25332,0
19241,0
31134,0
32208,0
13028,0
11174,0
12540,0
4292,0
26308,0
8649,0
13,0
899,0
16694,0
2405,0
28942,0
18245,0
86,0
9394,0
27866,0
17575,0
13243,0
30302,0
30284,0
23355,0
28270,0
6113,0
24646,0
3726,0
33321,0
24450,0
399,0
11290,0
16055,0
7741,0
32836,0
22549,0
25784,0
16396,0
16769,0
7,0
20517,0
29836,0
14396,0
11826,0
21515,0
10710,0
32118,0
26133,0
7714,0
13045,0
1947,0
1351,0
219,0
11170,0
1675,0
25225,0
6753,0
20320,0
8060,0
4097,0
25396,0
22517,0
27236,0
11587,0
5891,0
12494,0
5175,0
5710,0
3508,0
32119,0
10969,0
30596,0
22238,0
15815,0
4489,0
27335,0
10933,0
32891,0
28463,0
26293,0
12729,0
8846,0
10604,0
31718,0
25921,0
9759,0
30436,0
4781,0
10770,0
31948,0
14266,0
24814,0
19244,0
17615,0
4775,0
1020,0
27247,0
7934,0
5193,0
16145,0
23812,0
11326,0
1120,0
9009,0
8629,0
32502,0
4903,0
25052,0
32004,0
10713,0
16826,0
21376,0
24191,0
15319,0
13727,0
21796,0
13429,0
31997,0
3870,0
27162,0
2403,0
3669,0
6702,0
1580,0
10511,0
26568,0
372,0
24617,0
14824,0
12686,0
21344,0
11530,0
18110,0
1187,0
3802,0
31829,0
5383,0
4193,0
20139,0
14194,0
32006,0
19631,0
4011,0
4306,0
12602,0
25199,0
24801,0
27664,0
9857,0
32984,0
7806,0
5695,0
27823,0
2947,0
22291,0
18028,0
17539,0
11745,0
17604,0
17875,0
5862,0
3982,0
29577,0
11175,0
20168,0
27510,0
20346,0
10691,0
16070,0
101,0
2838,0
16906,0
14978,0
8788,0
30145,0
14996,0
28314,0
17748,0
4815,0
14300,0
9286,0
17681,0
32611,0
31430,0
30107,0
1545,0
22626,0
22810,0
13063,0
16044,0
9077,0
18279,0
14256,0
12681,0
5480,0
4213,0
26119,0
21608,0
27673,0
8037,0
28170,0
5978,0
19037,0
31442,0
4264,0
16063,0
5893,0
15262,0
4195,0
24037,0
5854,0
23694,0
19810,0
29721,0
721,0
15520,0
31101,0
20720,0
5068,0
1824,0
3978,0
28169,0
30874,0
14982,0
32390,0
32204,0
32532,0
28074,0
18962,0
29627,0
28553,0
31647,0
26304,0
32300,0
3783,0
30714,0
2940,0
6251,0
11716,0
5044,0
27188,0
9010,0
3116,0
3937,0
23032,0
6010,0
18873,0
24242,0
32324,0
17460,0
7145,0
17749,0
2150,0
22755,0
19373,0
13285,0
32546,0
8467,0
3742,0
10443,0
13632,0
30031,0
5225,0
7164,0
10848,0
2186,0
6157,0
23020,0
28641,0
29685,0
22171,0
12068,0
11239,0
4355,0
32617,0
12705,0
22391,0
32903,0
31936,0
5178,0
4865,0
3473,0
28635,0
20620,0
21279,0
9540,0
15001,0
9313,0
5515,0
3655,0
4219,0
30823,0
20752,0
30814,0
14711,0
19809,0
10784,0
27328,0
27620,0
14830,0
20685,0
20604,0
11047,0
30030,0
378,0
32221,0
13325,0
11572,0
22256,0
7488,0
26840,0
1328,0
20114,0
10386,0
1933,0
22000,0
33035,0
2334,0
29791,0
20535,0
23234,0
30901,0
28374,0
1004,0
30349,0
3794,0
26377,0
24028,0
8790,0
23071,0
32328,0
1635,0
32807,0
265,0
30513,0
28612,0
31421,0
14981,0
28899,0
15654,0
27738,0
22850,0
25959,0
19073,0
10729,0
20195,0
3886,0
7134,0
4771,0
15093,0
29398,0
33242,0
29470,0
22662,0
2256,0
26375,0
18852,0
7556,0
29041,0
23135,0
32307,0
5716,0
32688,0
19328,0
1865,0
24922,0
25349,0
11603,0
29208,0
20953,0
9120,0
18978,0
13637,0
9459,0
4216,0
19737,0
2911,0
11461,0
24192,0
18123,0
31999,0
19657,0
26571,0
14287,0
15259,0
27046,0
30477,0
3728,0
12727,0
32647,0
16889,0
706,0
5827,0
178,0
30416,0
14502,0
32813,0
7059,0
31520,0
20002,0
2121,0
8860,0
13546,0
21964,0
7042,0
21973,0
29628,0
26700,0
12143,0
1689,0
5340,0
28245,0
13584,0
32625,0
12049,0
28677,0
15839,0
29943,0
18766,0
23954,0
1364,0
8776,0
1318,0
28373,0
27039,0
18454,0
21883,0
8714,0
19225,0
19760,0
23093,0
10888,0
31612,0
11715,0
14114,0
3106,0
21451,0
15148,0
24828,0
15235,0
12802,0
29687,0
4468,0
13731,0
28005,0
9424,0
23526,0
8473,0
12063,0
25200,0
7390,0
32199,0
33253,0
2757,0
8599,0
29749,0
22059,0
27907,0
13640,0
7549,0
32265,0
9943,0
9474,0
13864,0
20100,0
9724,0
8303,0
4423,0
480,0
14078,0
17038,0
3308,0
17159,0
28459,0
5717,0
10094,0
27043,0
23470,0
32008,0
1535,0
8690,0
32241,0
21562,0
18065,0
31241,0
27128,0
13383,0
18243,0
25759,0
25746,0
32566,0
11881,0
27056,0
24561,0
9963,0
10555,0
4874,0
2272,0
3878,0
7189,0
26329,0
11435,0
28240,0
5667,0
15075,0
25267,0
13388,0
8446,0
11289,0
17525,0
22778,0
30815,0
26421,0
1710,0
29631,0
10751,0
25824,0
7397,0
12900,0
29296,0
27922,0
21050,0
15803,0
4731,0
9110,0
23079,0
29538,0
4430,0
9788,0
25334,0
10735,0
1544,0
21542,0
13085,0
4100,0
23274,0
31312,0
24438,0
29267,0
10061,0
10017,0
3429,0
24241,0
2598,0
10359,0
11203,0
12693,0
27946,0
32416,0
27767,0
18066,0
87,0
4898,0
16136,0
32465,0
18077,0
5100,0
33305,0
21787,0
6584,0
11356,0
9610,0
30125,0
6730,0
17084,0
15862,0
12726,0
9675,0
31906,0
23191,0
8128,0
19108,0
18919,0
5635,0
13198,0
29102,0
28123,0
19096,0
21676,0
20519,0
31559,0
20187,0
13896,0
24985,0
31866,0
18230,0
26051,0
14048,0
24299,0
31412,0
24329,0
15114,0
21450,0
4565,0
3155,0
13283,0
26360,0
32287,0
27054,0
4733,0
25215,0
26810,0
16849,0
17101,0
1357,0
29279,0
8244,0
9640,0
11205,0
7512,0
33340,0
15241,0
4872,0
28215,0
6111,0
17049,0
23066,0
27270,0
12015,0
25584,0
502,0
30170,0
13206,0
30385,0
2413,0
4876,0
6266,0
7338,0
19594,0
18837,0
18485,0
32277,0
17955,0
635,0
14063,0
8631,0
30396,0
24936,0
7335,0
16126,0
1428,0
14244,0
32610,0
33141,0
32989,0
7838,0
458,0
488,0
4001,0
13034,0
9203,0
28203,0
26282,0
28014,0
27364,0
29152,0
15417,0
23967,0
33180,0
7778,0
8638,0
4708,0
2261,0
23316,0
6127,0
21008,0
1238,0
11216,0
3634,0
23399,0
22333,0
24530,0
25818,0
20117,0
12545,0
19356,0
6115,0
29315,0
13265,0
28436,0
17399,0
28843,0
5513,0
9627,0
463,0
13885,0
25785,0
19583,0
27720,0
8928,0
30200,0
29682,0
28660,0
28880,0
26654,0
2104,0
8688,0
12902,0
10421,0
31014,0
25693,0
9125,0
27423,0
32998,0
19646,0
3554,0
27346,0
2909,0
15621,0
30189,0
23205,0
27191,0
14977,0
4356,0
31495,0
32804,0
30841,0
32305,0
30309,0
15037,0
25731,0
27697,0
1001,0
17967,0
23197,0
9658,0
18804,0
2267,0
7461,0
26565,0
10528,0
3406,0
29083,0
23971,0
17315,0
21589,0
17868,0
22833,0
26584,0
32605,0
26607,0
19578,0
22522,0
28644,0
16447,0
23772,0
29677,0
11937,0
22350,0
28651,0
3330,0
7681,0
5096,0
22653,0
13343,0
12402,0
27608,0
9767,0
348,0
19601,0
16901,0
17184,0
21631,0
3845,0
9769,0
30725,0
8389,0
23436,0
698,0
26328,0
20744,0
11420,0
26047,0
6977,0
24542,0
7352,0
10225,0
25289,0
25022,0
3219,0
10243,0
9947,0
10467,0
13560,0
27798,0
988,0
25279,0
4297,0
30105,0
22002,0
26974,0
25558,0
9550,0
28003,0
1160,0
15710,0
29725,0
201,0
17419,0
21276,0
26401,0
21271,0
5039,0
5787,0
29523,0
10878,0
28786,0
18353,0
2844,0
2904,0
32048,0
16307,0
5955,0
13888,0
16412,0
26268,0
14405,0
7824,0
9783,0
2214,0
7168,0
27020,0
13458,0
28479,0
6196,0
30098,0
13625,0
24426,0
14417,0
6945,0
19148,0
14304,0
7731,0
7898,0
13646,0
9873,0
9401,0
13734,0
23144,0
30422,0
14928,0
28582,0
20003,0
25779,0
20311,0
7831,0
2175,0
20190,0
5613,0
17809,0
14537,0
5273,0
5136,0
30161,0
33259,0
13016,0
20672,0
20815,0
15053,0
21109,0
23311,0
204,0
15314,0
8376,0
19449,0
21002,0
24117,0
32115,0
30686,0
9803,0
19690,0
6973,0
28458,0
4657,0
8479,0
9086,0
32039,0
13882,0
26889,0
31619,0
33083,0
23151,0
13048,0
17381,0
27357,0
21992,0
20549,0
24132,0
11012,0
8716,0
3301,0
17865,0
7704,0
13425,0
32803,0
29813,0
32209,0
24857,0
31051,0
3050,0
4073,0
21908,0
22901,0
30097,0
4840,0
4887,0
24464,0
15897,0
3801,0
18504,0
22670,0
15613,0
3485,0
33229,0
28325,0
20197,0
23666,0
21663,0
1707,0
12579,0
11066,0
12451,0
3272,0
11376,0
16324,0
29887,0
20961,0
23932,0
28925,0
22988,0
26959,0
18506,0
1750,0
4291,0
11349,0
8158,0
4568,0
20919,0
5742,0
8654,0
24487,0
23023,0
28565,0
26567,0
30391,0
31262,0
1358,0
32214,0
15409,0
6840,0
32654,0
15034,0
19589,0
24588,0
23683,0
13486,0
2675,0
26904,0
26520,0
11274,0
2100,0
32472,0
7133,0
11810,0
32398,0
14245,0
22766,0
24717,0
8627,0
23689,0
15157,0
21186,0
27101,0
325,0
2787,0
21836,0
26738,0
23371,0
9303,0
7304,0
3045,0
7222,0
23149,0
27715,0
6190,0
26174,0
22868,0
32447,0
7705,0
21404,0
3244,0
19126,0
13404,0
13961,0
2893,0
708,0
31044,0
4884,0
4200,0
27926,0
761,0
3685,0
22787,0
2660,0
11271,0
4990,0
9520,0
19253,0
13728,0
5071,0
21162,0
9729,0
20086,0
12920,0
3120,0
4661,0
28468,0
26556,0
12332,0
12389,0
1610,0
4161,0
21602,0
30469,0
16636,0
20996,0
15315,0
3927,0
17755,0
11805,0
22080,0
31983,0
22470,0
5866,0
15567,0
26313,0
5646,0
4436,0
3910,0
497,0
4689,0
12910,0
28082,0
33122,0
9507,0
21816,0
11477,0
2693,0
27589,0
24692,0
6003,0
8163,0
11887,0
4812,0
445,0
6459,0
26405,0
3804,0
3865,0
5518,0
18022,0
19738,0
25103,0
20276,0
31710,0
15968,0
32477,0
18191,0
25226,0
21299,0
31179,0
8149,0
3451,0
29585,0
10182,0
1582,0
26930,0
33153,0
7562,0
31490,0
29106,0
20749,0
13857,0
10863,0
7497,0
26543,0
1253,0
32246,0
18462,0
929,0
15509,0
30440,0
23690,0
28372,0
20875,0
16859,0
19040,0
33046,0
18186,0
15491,0
2354,0
19485,0
32291,0
3836,0
4606,0
14098,0
21119,0
4025,0
16178,0
17643,0
3766,0
20566,0
25684,0
28135,0
32667,0
6688,0
13559,0
31034,0
25204,0
29670,0
28727,0
15430,0
24816,0
22144,0
31271,0
17369,0
6858,0
26390,0
16064,0
7318,0
29714,0
31085,0
29763,0
7992,0
13502,0
7736,0
25194,0
27147,0
29057,0
15646,0
23502,0
27879,0
26960,0
21079,0
840,0
26292,0
21678,0
13824,0
1068,0
1034,0
23404,0
30540,0
13196,0
23990,0
7325,0
25282,0
8812,0
5657,0
28467,0
23443,0
24668,0
22233,0
24039,0
1264,0
15183,0
31755,0
132,0
22201,0
20645,0
28781,0
5837,0
6352,0
4133,0
25301,0
7154,0
7578,0
18580,0
1990,0
6137,0
22783,0
7864,0
1077,0
6855,0
4769,0
26734,0
18087,0
3684,0
14102,0
16934,0
21150,0
11839,0
24950,0
6480,0
157,0
12344,0
9387,0
13785,0
14436,0
23805,0
17040,0
6420,0
452,0
10188,0
30003,0
315,0
6632,0
3428,0
21535,0
32218,0
18196,0
9133,0
28586,0
9949,0
8441,0
27449,0
5055,0
20155,0
11637,0
10063,0
30077,0
6038,0
20298,0
31539,0
26733,0
1059,0
9370,0
3731,0
27990,0
30722,0
14087,0
8691,0
19160,0
29039,0
4639,0
16887,0
27549,0
24863,0
11624,0
5355,0
17126,0
25477,0
7612,0
27683,0
30032,0
18014,0
3932,0
15845,0
29576,0
29350,0
21367,0
12975,0
20004,0
5326,0
27824,0
17349,0
31096,0
28296,0
25130,0
18913,0
373,0
3318,0
24616,0
22546,0
9870,0
18170,0
324,0
7798,0
4749,0
17879,0
191,0
22137,0
21083,0
10937,0
20972,0
3483,0
25127,0
14800,0
28938,0
29533,0
14387,0
16358,0
22968,0
9169,0
19484,0
31273,0
11562,0
21559,0
10371,0
25015,0
19806,0
10984,0
11599,0
11769,0
4227,0
19045,0
22931,0
24477,0
2284,0
24672,0
6920,0
27322,0
3898,0
32171,0
7194,0
27407,0
9681,0
29118,0
17585,0
21112,0
20952,0
25795,0
18122,0
27035,0
18819,0
12241,0
23008,0
18229,0
12371,0
16418,0
15556,0
1520,0
9757,0
26598,0
25808,0
30541,0
9185,0
7713,0
30516,0
26711,0
20188,0
5896,0
10212,0
4695,0
17783,0
1378,0
21492,0
30094,0
31860,0
13955,0
12026,0
28931,0
14681,0
8542,0
18727,0
32594,0
270,0
29808,0
32183,0
8667,0
16130,0
5443,0
16016,0
28358,0
3497,0
1599,0
9905,0
7272,0
23054,0
13724,0
22010,0
26857,0
24633,0
23778,0
12364,0
20669,0
19069,0
10209,0
5766,0
13971,0
19855,0
7193,0
29901,0
17976,0
26112,0
11827,0
12672,0
12321,0
3549,0
4416,0
25781,0
597,0
3805,0
2292,0
15846,0
21369,0
32863,0
5338,0
12779,0
33152,0
15637,0
9519,0
8221,0
10231,0
20501,0
3416,0
11372,0
32746,0
27309,0
13568,0
20191,0
32132,0
7688,0
23779,0
27756,0
15940,0
14557,0
12107,0
28873,0
26503,0
21595,0
4611,0
16697,0
7790,0
21989,0
15983,0
12591,0
30485,0
27249,0
2679,0
30379,0
6731,0
23955,0
10846,0
25597,0
1073,0
11055,0
25548,0
23844,0
15908,0
24475,0
15819,0
12943,0
12326,0
23124,0
27370,0
14142,0
27659,0
14494,0
24706,0
20787,0
8180,0
32077,0
28306,0
5740,0
29180,0
11275,0
24547,0
23086,0
5634,0
2176,0
6298,0
15547,0
8798,0
9748,0
6164,0
9334,0
4433,0
26945,0
16236,0
30861,0
31382,0
11575,0
16254,0
8842,0
23612,0
30520,0
5656,0
9447,0
824,0
25636,0
26505,0
11164,0
32187,0
4283,0
18933,0
22954,0
7858,0
15295,0
21773,0
18277,0
10875,0
21813,0
28678,0
26648,0
2162,0
12299,0
65,0
8079,0
30732,0
9326,0
26384,0
1043,0
19914,0
16182,0
23818,0
21417,0
22599,0
21009,0
8254,0
3725,0
19308,0
31659,0
3748,0
4653,0
13025,0
15012,0
9452,0
13046,0
26093,0
14153,0
24320,0
23744,0
27566,0
11439,0
20176,0
31277,0
9695,0
6384,0
1688,0
30678,0
6042,0
22304,0
21338,0
22280,0
13297,0
9985,0
27368,0
3695,0
32722,0
6232,0
14927,0
6147,0
2485,0
14165,0
11454,0
26410,0
5094,0
5331,0
32958,0
3796,0
25532,0
10154,0
19000,0
3338,0
2802,0
5552,0
28803,0
12973,0
29249,0
14918,0
8987,0
28665,0
3887,0
220,0
9210,0
1881,0
5168,0
6210,0
21476,0
3540,0
17859,0
22245,0
11903,0
22474,0
5220,0
17844,0
26686,0
16077,0
18989,0
9174,0
10986,0
31601,0
7668,0
32042,0
20728,0
33138,0
32751,0
16056,0
25910,0
31778,0
30080,0
11281,0
5813,0
19407,0
11504,0
20974,0
30251,0
28357,0
23363,0
25666,0
1086,0
16376,0
9686,0
26729,0
2330,0
23330,0
3717,0
20854,0
3102,0
12839,0
8773,0
18620,0
27696,0
12263,0
17601,0
10876,0
7660,0
20008,0
1786,0
24141,0
30176,0
5937,0
23692,0
28209,0
30012,0
25672,0
17902,0
20256,0
7536,0
3809,0
9241,0
29390,0
24824,0
17403,0
13585,0
12153,0
4813,0
5447,0
7981,0
28345,0
24335,0
25952,0
7994,0
13802,0
24631,0
13092,0
24527,0
18395,0
23597,0
28858,0
4245,0
12849,0
28699,0
13277,0
3355,0
15025,0
11375,0
17208,0
20171,0
20797,0
8671,0
32033,0
5647,0
27995,0
19297,0
22358,0
29852,0
20987,0
18726,0
24992,0
29101,0
13519,0
24121,0
4936,0
20036,0
23385,0
15499,0
384,0
25460,0
18603,0
26099,0
30554,0
24314,0
32728,0
20847,0
2211,0
20668,0
24856,0
32260,0
13890,0
9860,0
20568,0
13391,0
32127,0
10972,0
4933,0
3986,0
26059,0
2868,0
29477,0
981,0
12503,0
26248,0
27578,0
7474,0
14513,0
29197,0
25938,0
23014,0
32378,0
23652,0
32705,0
22578,0
16707,0
23853,0
10567,0
27728,0
26408,0
2848,0
4017,0
19507,0
19707,0
11364,0
10355,0
31864,0
28091,0
1048,0
15347,0
29146,0
9026,0
17711,0
17722,0
16624,0
1973,0
3769,0
31825,0
19131,0
2959,0
9687,0
24106,0
29941,0
29574,0
1462,0
3394,0
4321,0
23005,0
658,0
3227,0
31935,0
18840,0
8181,0
24885,0
22942,0
3087,0
29786,0
30792,0
32219,0
21880,0
1468,0
31751,0
16953,0
27663,0
11557,0
13434,0
5036,0
27433,0
9523,0
8200,0
27850,0
11761,0
20652,0
14582,0
31148,0
17521,0
9044,0
30691,0
33380,0
22752,0
16983,0
25505,0
10482,0
18302,0
24111,0
17238,0
12155,0
10183,0
15050,0
12939,0
13940,0
27208,0
6802,0
6593,0
5881,0
20763,0
10174,0
6354,0
1767,0
15508,0
4493,0
2328,0
32792,0
6918,0
24840,0
10321,0
122,0
22382,0
12356,0
9744,0
17270,0
31145,0
6304,0
7301,0
18838,0
18788,0
8802,0
16656,0
13751,0
14298,0
31062,0
13669,0
25706,0
12648,0
22508,0
11951,0
30074,0
29985,0
16114,0
14262,0
1321,0
23519,0
9817,0
17289,0
11854,0
25245,0
12658,0
15523,0
16425,0
44,0
30585,0
6372,0
29601,0
24278,0
28935,0
26229,0
15275,0
10461,0
20412,0
174,0
6478,0
11618,0
25616,0
26921,0
17797,0
15366,0
24705,0
21612,0
31608,0
25405,0
5011,0
27490,0
29559,0
6403,0
7068,0
12513,0
21583,0
11,0
25561,0
6099,0
1655,0
27960,0
21178,0
636,0
17025,0
19268,0
12427,0
10554,0
23708,0
28241,0
15519,0
26392,0
12057,0
20288,0
17990,0
2730,0
24492,0
32983,0
18714,0
16453,0
28743,0
22413,0
19057,0
16505,0
5996,0
26803,0
7454,0
22040,0
31821,0
16793,0
16945,0
31094,0
17170,0
2260,0
7184,0
1473,0
33341,0
20532,0
17298,0
30716,0
26291,0
17121,0
10115,0
33133,0
7669,0
5063,0
14160,0
10102,0
26012,0
23077,0
27084,0
17003,0
364,0
11482,0
31032,0
9661,0
25903,0
22458,0
30545,0
20047,0
27507,0
18424,0
10295,0
2758,0
2474,0
3099,0
8167,0
19273,0
15265,0
3136,0
30049,0
7221,0
32503,0
27085,0
20605,0
14835,0
20850,0
15811,0
7251,0
31600,0
20813,0
14747,0
17260,0
20330,0
24575,0
1170,0
24291,0
20336,0
27369,0
694,0
3206,0
7054,0
11545,0
16969,0
28414,0
17704,0
16872,0
31688,0
13828,0
13977,0
3827,0
7473,0
12206,0
15492,0
13805,0
15204,0
10291,0
16187,0
9172,0
28338,0
8253,0
12368,0
25115,0
20322,0
28114,0
8374,0
19511,0
19925,0
11920,0
15353,0
16494,0
438,0
15082,0
13786,0
23961,0
7936,0
29442,0
4121,0
30499,0
28527,0
4041,0
10826,0
17080,0
16487,0
11939,0
6887,0
20803,0
32469,0
30400,0
15743,0
7049,0
4409,0
2910,0
12277,0
33170,0
28975,0
17654,0
15926,0
11779,0
386,0
17418,0
31888,0
6046,0
12013,0
29824,0
6014,0
22930,0
25618,0
17032,0
29150,0
12893,0
13746,0
3612,0
16361,0
15767,0
8130,0
26901,0
15996,0
8572,0
18637,0
1747,0
29535,0
3393,0
14125,0
31439,0
29226,0
22049,0
20698,0
19301,0
10070,0
135,0
2108,0
1756,0
23483,0
28934,0
19528,0
2361,0
24731,0
1762,0
455,0
30289,0
13720,0
7842,0
16243,0
11092,0
3222,0
8580,0
33163,0
31727,0
1455,0
3940,0
16509,0
1539,0
18040,0
6664,0
17715,0
313,0
26156,0
5439,0
29853,0
16730,0
15591,0
